2025-08-25 18:08:00,310 | INFO     | image_processing_api | add_request_id:177 | Request 54916133 started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:177
2025-08-25 18:13:40,189 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp1466bv0k/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 18:13:40,473 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 18:13:40,487 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 18:13:42,747 | DEBUG    | image_processing_api | _detect_gender_internal:428 | OpenAI gender detection response: 'Men' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:428
2025-08-25 18:13:42,747 | INFO     | image_processing_api | _detect_gender_internal:435 | Gender detected: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:435
2025-08-25 18:13:42,747 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 18:13:42,747 | INFO     | image_processing_api | process_zip_file:768 | Gender detected for group_6292393310444: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:768
2025-08-25 18:13:42,748 | DEBUG    | image_processing_api | process_zip_file:771 | Getting background suggestion for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:771
2025-08-25 18:13:42,748 | INFO     | image_processing_api | get_background_suggestions:281 | Getting background suggestions for image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:281
2025-08-25 18:13:42,748 | DEBUG    | image_processing_api | api_call_with_retry:241 | Starting API call with retry logic: _get_background_suggestions_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:241
2025-08-25 18:13:42,748 | DEBUG    | image_processing_api | api_call_with_retry:245 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-25 18:13:42,748 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp1466bv0k/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 18:13:42,977 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 18:13:42,994 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 18:13:42,995 | DEBUG    | image_processing_api | _get_background_suggestions_internal:289 | Available backgrounds: 111 options | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:289
2025-08-25 18:13:42,995 | DEBUG    | image_processing_api | _get_background_suggestions_internal:313 | Sending request to OpenAI for background suggestions | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:313
2025-08-25 18:13:45,868 | DEBUG    | image_processing_api | _get_background_suggestions_internal:327 | OpenAI response for background suggestions: 'Urban street' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:327
2025-08-25 18:13:45,868 | DEBUG    | image_processing_api | _get_background_suggestions_internal:345 | Matched background suggestion: 'Urban street' → 'Urban street' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:345
2025-08-25 18:13:45,868 | INFO     | image_processing_api | _get_background_suggestions_internal:348 | Background suggestions extracted: ['Urban street'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:348
2025-08-25 18:13:45,869 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 18:13:45,869 | INFO     | image_processing_api | process_zip_file:774 | Background suggestion for group_6292393310444: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:774
2025-08-25 18:13:45,869 | DEBUG    | image_processing_api | process_zip_file:777 | Generating comprehensive description for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:777
2025-08-25 18:13:45,869 | INFO     | image_processing_api | generate_comprehensive_folder_description:563 | Generating comprehensive description for folder with 2 images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:563
2025-08-25 18:13:45,869 | DEBUG    | image_processing_api | api_call_with_retry:241 | Starting API call with retry logic: _generate_comprehensive_description_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:241
2025-08-25 18:13:45,869 | DEBUG    | image_processing_api | api_call_with_retry:245 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-25 18:13:45,869 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:569 | Analyzing first image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:569
2025-08-25 18:13:45,869 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp1466bv0k/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 18:13:46,088 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 18:13:46,100 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 18:13:46,100 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:588 | Sending request to OpenAI for base description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:588
2025-08-25 18:13:48,491 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:602 | Base description generated: Wearing a black oversized graphic t-shirt featuring a colorful illustration of a character named Ric... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:602
2025-08-25 18:13:48,492 | INFO     | image_processing_api | _generate_comprehensive_description_internal:606 | Analyzing 1 additional images for enhanced description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:606
2025-08-25 18:13:48,492 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:612 | Analyzing additional image 1: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:612
2025-08-25 18:13:48,492 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp1466bv0k/6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 18:13:48,719 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0002.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 18:13:48,729 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0002.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 18:13:52,514 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:643 | Additional details found from image 1: - The graphic t-shirt now features a smaller design on the front that reads "GENIUS" in colorful text (red, blue, and white).
- The pants appear to have a more tailored fit with a slight taper towards the ankle.
- The visible footwear is white with a contrasting dark sole, likely a sneaker style. | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:643
2025-08-25 18:13:53,018 | INFO     | image_processing_api | _generate_comprehensive_description_internal:662 | Enhanced description created with 1 additional details | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:662
2025-08-25 18:13:53,019 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 18:13:53,019 | DEBUG    | image_processing_api | clean_description:677 | Cleaning description: Wearing a black oversized graphic t-shirt featuring a colorful illustration of a character named Ric... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:677
2025-08-25 18:13:53,019 | DEBUG    | image_processing_api | clean_description:689 | Cleaned description: Wearing a black oversized graphic t-shirt featuring a colorful illustration of a character named Ric... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:689
2025-08-25 18:13:53,019 | INFO     | image_processing_api | process_zip_file:780 | Description generated for group_6292393310444: Wearing a black oversized graphic t-shirt featuring a colorful illustration of a character named Ric... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:780
2025-08-25 18:13:53,019 | DEBUG    | image_processing_api | modify_backgrounds_for_gender:359 | Modifying backgrounds for gender: Men, suggestions: ['Urban street'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:359
2025-08-25 18:13:53,019 | DEBUG    | image_processing_api | modify_backgrounds_for_gender:366 | No modification needed for gender: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:366
2025-08-25 18:13:53,020 | DEBUG    | image_processing_api | process_zip_file:786 | Finding matching prompt for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:786
2025-08-25 18:13:53,020 | DEBUG    | image_processing_api | find_matching_prompt:371 | Finding matching prompt for background: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:371
2025-08-25 18:13:53,020 | DEBUG    | image_processing_api | find_matching_prompt:376 | Exact match found: Urban street → Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:376
2025-08-25 18:13:53,020 | DEBUG    | image_processing_api | process_zip_file:795 | Prompt found for group_6292393310444: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:795
2025-08-25 18:13:53,020 | DEBUG    | image_processing_api | process_zip_file:803 | Final prompt text generated for group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:803
2025-08-25 18:13:53,020 | INFO     | image_processing_api | process_zip_file:819 | Successfully processed folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:819
2025-08-25 18:13:53,020 | INFO     | image_processing_api | process_zip_file:834 | Zip file processing completed. 1 folders processed | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:834
2025-08-25 18:13:53,021 | INFO     | image_processing_api | process_images:902 | Request c352179f: Processing completed in 12.924s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:902
2025-08-25 18:13:53,022 | DEBUG    | image_processing_api | process_images:907 | Request c352179f: Cleaned up temporary zip file | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:907
2025-08-25 18:13:53,022 | INFO     | image_processing_api | process_images:909 | Request c352179f: Successfully processed 1 folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:909
2025-08-25 18:13:53,033 | INFO     | image_processing_api | add_request_id:184 | Request c352179f completed: 200 in 15.969s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:184
2025-08-25 18:15:06,576 | INFO     | image_processing_api | add_request_id:177 | Request 6d1baef3 started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:177
2025-08-25 18:15:09,595 | INFO     | image_processing_api | process_images:872 | Request 6d1baef3: Processing images from file: input.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:872
2025-08-25 18:15:09,595 | INFO     | image_processing_api | process_images:880 | Request 6d1baef3: File size: 9553151 bytes, Content-Type: application/zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:880
2025-08-25 18:15:09,596 | DEBUG    | image_processing_api | process_images:886 | Request 6d1baef3: Created temp directory: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpxk_0aqum | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:886
2025-08-25 18:15:09,596 | DEBUG    | image_processing_api | process_images:890 | Request 6d1baef3: Saving uploaded file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpxk_0aqum/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:890
2025-08-25 18:15:09,607 | INFO     | image_processing_api | process_images:895 | Request 6d1baef3: File saved successfully, starting processing | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:895
2025-08-25 18:15:09,608 | INFO     | image_processing_api | process_zip_file:694 | Starting zip file processing: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpxk_0aqum/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:694
2025-08-25 18:15:09,608 | DEBUG    | image_processing_api | process_zip_file:698 | Extracting zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpxk_0aqum | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:698
